t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.096026490066225;13535.5317272285;0.000196618283662;0.003018957264338;203.742055197273;0.725859697405326;0.000198001985787;-7.05409893650815E-07
0.099337748344371;13536.4679148947;0.000197296575893;0.003019273848737;203.474625784288;0.855596246632089;0.000197742090721;-8.31491346746146E-07
0.102649006622517;13536.3302220309;0.000196910599374;0.003019227285009;202.125598987655;0.99479990888257;0.000196431070351;-9.66773193824102E-07
0.105960264900662;13535.1203988965;0.000195464297157;0.003018818173402;199.709151302134;1.14202872073736;0.000194082701774;-1.10985409621287E-06
0.109271523178808;13532.8511800229;0.000192972847677;0.003018050893201;196.250595001864;1.29558889989265;0.000190721584135;-1.25908799090927E-06
0.112582781456954;13529.5461839018;0.000189462496144;0.003016933565007;191.786135791876;1.45358266853856;0.000186382903109;-1.41263056661121E-06
0.115894039735099;13525.2397184604;0.000184970272543;0.003015477977995;186.36252651874;1.61396575081569;0.000181112094365;-1.56849514128966E-06
0.119205298013245;13519.9764922696;0.000179543599223;0.003013699482413;180.036619067705;1.77461218127219;0.000174964408086;-1.72461564478221E-06
0.122516556291391;13513.811231249;0.000173239792441;0.00301161684764;172.874817224746;1.93338379560836;0.00016800437725;-1.8789141517581E-06
0.125827814569536;13506.8082010204;0.000166125463098;0.003009252086355;164.952433960191;2.08820131081252;0.000160305193019;-2.02936995930014E-06
0.129139072847682;13499.040635271;0.00015827582306;0.003006630245529;156.352957306335;2.23711382592057;0.000151947991299;-2.17408712960327E-06
0.132450331125828;13490.5900711323;0.000149773904169;0.003003779165255;147.167229756881;2.37836350681167;0.000143021055257;-2.31135735239079E-06
0.135761589403974;13481.5455932637;0.000140709697905;0.003000729206677;137.492546916643;2.51044243212694;0.000133618939369;-2.43971518930244E-06
